filename,Condition,headYaw,headPitch,gazeYaw,gazePitch,confidence,emotion_index,gaze_yaw,gaze_pitch,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AUTHOR,BORN.DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME,date,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es,Search,Hits,Success,ERROR,Date
mucha-0sellfpor,Post_Renaissance,1.26050714928781,25.1528472062431,-3.60963410932419,27.0436079301749,0.925,7,-0.172887325286865,-0.0982835739850998,0.035977229475975,0.0283350683748722,0.0242814458906651,0.0101198917254806,0,0.0355690866708755,0.0409070290625095,0,"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Self-Portrait,1899,"Oil on cardboard, 32 x 21 cm","Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/0sellfpor.html,painting,portrait,Bohemian,1851-1900,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
munch-portrait,Post_Renaissance,-1.60428182636631,29.1062559926458,8.53707114744927,31.0543124960906,0.775,5,-0.264989674091339,-0.10252470523119,0.187075570225716,0.0401074662804604,0.207754701375961,0.0017901036189869,3.31234710756689e-4,0,0.0142953637987375,0.0210941564291716,"MUNCH, Edvard","(b. 1863, Løten, d. 1944, Oslo)",Portrait of Hans Jæger,1889,"Oil on canvas, 109 x 84 cm","Nasjonalmuseets, Oslo",https://www.wga.hu/html/m/munch/portrait.html,painting,portrait,Norwegian,1851-1900,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nagy-1nagybal,Post_Renaissance,-14.4385364372967,-13.0634377289828,4.46907080202042,1.03132403123548,0.975,2,-0.239151746034622,0.0277682356536388,0.788040399551392,0,0.689958095550537,0,0,0,0.00347119919024408,0,"NAGY BALOGH, János","(b. 1874, Budapest, d. 1919, Budapest)",Self-Portrait,-,"Oil on canvas, 41 x 31 cm","Magyar Nemzeti Galéria, Budapest",https://www.wga.hu/html/n/nagy/1nagybal.html,painting,portrait,Hungarian,1851-1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
navez-p_david,Post_Renaissance,-6.8181977620568,14.6677195553491,-0.401070456591576,17.4752127514901,0.975,7,-0.14433741569519,0.0435015372931957,0.126028284430504,0.150151610374451,0.00916560553014278,0,0,0,0.00981862563639879,0.00169454934075475,"NAVEZ, François-Joseph","(b. 1787, Charleroi, d. 1869, Bruxelles)",Portrait of Jacques-Louis David,1817,"Oil on panel, 67 x 56 cm",Private collection,https://www.wga.hu/html/n/navez/p_david.html,painting,portrait,Belgian,1801-1850,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nazari-old_man,Post_Renaissance,-2.80749319614103,9.3965078401455,0.458366236104659,13.4645081855743,0.975,1,-0.0946231856942177,-0.0924744084477425,0.0299970488995314,0,0.0902056694030762,0.0319367945194244,0.029781287536025,0.0280349627137184,0.0100220777094364,0.0196390710771084,"NAZARI, Bartolomeo","(b. 1699, Clusone, d. 1758, Milano)",An Old Man,1730-35,"Oil on canvas, 50 x 39 cm","Gemäldegalerie, Dresden",https://www.wga.hu/html/n/nazari/old_man.html,painting,portrait,Italian,1701-1750,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""An Old Man"" NAZARI, Bartolomeo Gemäldegalerie, Dresden",16,ok,NA,2025-08-28T09:08:02Z
nazari-oldwoman,Post_Renaissance,-8.93814160404084,12.4904799338519,8.59436692696235,16.5011844997677,0.975,7,-0.176407933235168,-0.0410414636135101,0,0,0.039955772459507,0.0033549340441823,0,0.0273326598107815,0.0122480895370245,0.00225092493928969,"NAZARI, Bartolomeo","(b. 1699, Clusone, d. 1758, Milano)",An Old Woman,1730-35,"Oil on canvas, 49 x 38 cm","Gemäldegalerie, Dresden",https://www.wga.hu/html/n/nazari/oldwoman.html,painting,portrait,Italian,1701-1750,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""An Old Woman"" NAZARI, Bartolomeo Gemäldegalerie, Dresden",10,ok,NA,2025-08-28T09:08:03Z
nazari-querini,Post_Renaissance,-6.18794418741289,33.0023689995354,7.16197243913529,31.6272702912214,0.975,7,-0.147523611783981,0.11631441116333,0.0214823167771101,0.0106082940474153,0.0303692296147346,0,0,0.00684350356459618,0.0127212908118963,0.0040042158216238,"NAZARI, Bartolomeo","(b. 1699, Clusone, d. 1758, Milano)",Portrait of Doge Vincenzo Querini,-,Oil on canvas,"Museo Correr, Venice",https://www.wga.hu/html/n/nazari/querini.html,painting,portrait,Italian,1701-1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Doge Vincenzo Querini"" NAZARI, Bartolomeo Museo Correr, Venice",6,ok,NA,2025-08-28T09:08:04Z
neugebau-portrait,Post_Renaissance,-8.7662542655016,8.13600069085769,6.70360620303063,13.1780292880089,0.975,7,-0.040252510458231,0.0903982445597649,0.00177743239328265,0,0,0.0527481585741043,0,0.382496505975723,0.210011228919029,0.0141746690496802,"NEUGEBAUER, Josef","(b. 1810, Wien, d. 1895, Melk)",Portrait of Theresia Niedermeyer,1859,"Oil on canvas, 66 x 53 cm","Akademie der bildenden Künste, Vienna",https://www.wga.hu/html/n/neugebau/portrait.html,painting,portrait,Austrian,1851-1900,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nicolas-young_dr,Post_Renaissance,14.0374659807052,41.08107391088,-10.3705360918679,37.3568482425297,0.925,0,-0.184038907289505,0.114176668226719,0.0133124478161335,0.0535355471074581,0,9.48522763792425e-4,0,0.00153375265654176,0.0144767258316278,0.00356847257353365,"LÉPICIÉ, Nicolas-Bernard","(b. 1735, Paris, d. 1784, Paris)",The Young Draughtsman,1772,"Oil on canvas, 41 x 33 cm","Musée du Louvre, Paris",https://www.wga.hu/html/l/lepicie/nicolas/young_dr.html,painting,portrait,French,1751-1800,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nicolas-younglad,Post_Renaissance,20.3972975066573,21.1994384198405,-14.4385364372967,19.9962270500657,0.975,0,-0.233623653650284,0.2443937510252,0.53260338306427,0.0488019436597824,0.110322378575802,0.0107447048649192,0,0.0546540915966034,0.0903228223323822,0.0222437921911478,"LÉPICIÉ, Nicolas-Bernard","(b. 1735, Paris, d. 1784, Paris)",Portrait of a Young Lady Sewing,c. 1771,"Oil on panel, 17 x 13 cm",Private collection,https://www.wga.hu/html/l/lepicie/nicolas/younglad.html,painting,portrait,French,1751-1800,1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nikitin-duchess,Post_Renaissance,-7.21926821864837,15.3552689095061,6.87549354156988,19.7097481525003,0.975,0,-0.145693242549896,-0.154320329427719,0,0,0,0,0,0,0.00346256722696126,0,"NIKITIN, Ivan Nikitich","(b. 1680s, Moscow, d. ca. 1742)",Portrait of Grand Duchess Yelizaveta Petrovna as a Child,1712-13,"Oil on canvas, 54 x 43 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/n/nikitin/duchess.html,painting,portrait,Russian,1701-1750,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nogari-port_wom,Post_Renaissance,7.73493023426611,25.3820303242955,1.71887338539247,26.1841712374786,0.975,7,-0.184751600027084,0.112140245735645,0.0942755341529846,0.0491201989352703,0,0.0325338840484619,0,0.319162368774414,0.330025225877762,0.0276441164314747,"NOGARI, Giuseppe","(b. 1699, Venezia, d. 1766, Venezia)",Portrait of a Woman Artist,-,"Oil on canvas, 72 x 55 cm",Private collection,https://www.wga.hu/html/n/nogari/port_wom.html,painting,portrait,Italian,1701-1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nonnotte-marquise,Post_Renaissance,-2.00535228295788,22.7464244666937,0,24.0069316159815,0.975,7,-0.162385702133179,0.0860153883695602,0.0268863607198,0.0254629142582417,0,0,0,0.00402684370055795,0.0101852044463158,0.00263961497694254,"NONNOTTE, Donat","(b. 1708, Besançon, d. 1785, Lyon)",Portrait of the Marquise de Gast,1743,"Oil on canvas, 101 x 81 cm",Private collection,https://www.wga.hu/html/n/nonnotte/marquise.html,painting,portrait,French,1701-1750,1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ochterve-portgent,Post_Renaissance,11.3445643435903,6.58901464400447,-3.20856365273261,8.65166270647543,0.925,3,-0.183683782815933,2.08392273634672e-4,0.240400388836861,0.215378880500793,0.00380204897373915,0,0,0.00878798961639404,0.229644730687141,0.0125702656805515,"OCHTERVELT, Jacob","(b. 1634, Rotterdam, d. 1682, Amsterdam)",Portrait of a Gentleman,1660s,"Oil on panel, 26 x 21 cm",Private collection,https://www.wga.hu/html/o/ochterve/portgent.html,painting,portrait,Dutch,1651-1700,1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
opie-penwarne,Post_Renaissance,29.7365095672897,3.26585943224569,-21.8296919944844,10.5997192099202,0.875,3,-0.177576512098312,-0.170171499252319,0.350704669952393,0.0381744056940079,0.00118780706543475,0.757858753204346,0.00664972327649593,0.97023069858551,0.83044850826263406,0.301129579544067,"OPIE, John","(b. 1761, St Agnes, d. 1807, London)",Portrait of John Penwarne Jr.,1778-81,"Oil on canvas, 77 x 64 cm",Private collection,https://www.wga.hu/html/o/opie/penwarne.html,painting,portrait,English,1751-1800,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of John Penwarne Jr."" OPIE, John Private collection",1,ok,NA,2025-08-28T09:08:07Z
opie-portmiss,Post_Renaissance,16.8449591768462,31.2261998346299,-9.91216985576324,30.595946259986,0.975,7,-0.207060635089874,-0.0353325754404068,0.0107673350721598,0.0314887128770351,0,0,0,0,0.00706238858401775,0,"OPIE, John","(b. 1761, St Agnes, d. 1807, London)",Portrait of Miss Frances Vinicombe,1790s,"Oil on canvas, 92 x 71 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/o/opie/portmiss.html,painting,portrait,English,1751-1800,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Miss Frances Vinicombe"" OPIE, John The Hermitage, St. Petersburg",6,ok,NA,2025-08-28T09:08:07Z
opie-selfport,Post_Renaissance,24.1215231750077,15.9282267046369,-13.8082828626528,18.1627621056471,0.975,6,-0.0917196273803711,0.0226234048604965,0.00418475503101945,0.01199996098876,0.0105035230517387,0,0,0,0.00246994756162167,0.00114974705502391,"OPIE, John","(b. 1761, St Agnes, d. 1807, London)",Self-Portrait,1789,"Oil on canvas, 70 x 60 cm","National Gallery of Scotland, Edinburgh",https://www.wga.hu/html/o/opie/selfport.html,painting,portrait,English,1751-1800,1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Self-Portrait"" OPIE, John National Gallery of Scotland, Edinburgh",3600,ok,NA,2025-08-28T09:08:08Z
pankok-1selfpor,Post_Renaissance,-21.3140299788666,20.168114388605,13.5790997446005,28.7051855360542,0.975,5,-0.201128959655762,-0.14040832221508,0.00557270972058177,0.00493240868672729,0.0416167229413986,0.00660489033907652,0.0193605236709118,0.0020933304913342,0.0655610263347626,0.0146013777703047,"PANKOK, Bernhard","(b. 1872, Münster, d. 1943, Baierbrunn)",Self-Portrait with Brush,1922,"Oil on canvas, 78 x 57 cm","Kunstsammlung der Westfälischen Provinzial Versicherung Aktiengesellschaft, Münster",https://www.wga.hu/html/p/pankok/1selfpor.html,painting,portrait,German,1851-1900,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paret-fourdini,Post_Renaissance,25.3247345447824,37.9298060376605,-17.7043958695424,31.3980871731691,0.875,2,-0.3228440284729,0.226196750998497,0.0975049510598183,2.68099131062627e-4,0.562106728553772,0,0.00180348660796881,0.0861204713582993,0.435716032981873,0.0262819062918425,"PARET Y ALCAZÁR, Luis","(b. 1746, Madrid, d. 1799, Madrid)",Maria de las Nieves Micaela Fourdinier,1782-85,"Oil on copper, 37 x 28 cm","Museo del Prado, Madrid",https://www.wga.hu/html/p/paret/fourdini.html,painting,portrait,Spanish,1751-1800,1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Maria de las Nieves Micaela Fourdinier"" PARET Y ALCAZÁR, Luis Museo del Prado, Madrid",42,ok,NA,2025-08-28T09:08:09Z
paret-portlady,Post_Renaissance,20.6264806247096,27.2154952687141,-9.11002894258009,28.6478897565412,0.975,7,-0.130214124917984,0.00999135710299015,0,0.00429330300539732,0,0,0,0,0,0.00135865469928831,"PARET Y ALCAZÁR, Luis","(b. 1746, Madrid, d. 1799, Madrid)",Portrait of a Lady with Her Infant Child,-,"Oil on canvas, 81 x 65 cm",Private collection,https://www.wga.hu/html/p/paret/portlady.html,painting,portrait,Spanish,1751-1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Lady with Her Infant Child"" PARET Y ALCAZÁR, Luis Private collection",17,ok,NA,2025-08-28T09:08:10Z
paret-selfport,Post_Renaissance,5.8441695103344,21.0848468608143,-6.53171886449138,18.0481705466209,0.875,6,-0.225720018148422,0.0960901379585266,0.110246375203133,0.976305842399597,0,0,1.8162997730542e-4,0,0.691322803497314,0.0529095493257046,"PARET Y ALCAZÁR, Luis","(b. 1746, Madrid, d. 1799, Madrid)",Self-Portrait in the Studio,1786,"Oil on canvas, 40 x 32 cm","Museo del Prado, Madrid",https://www.wga.hu/html/p/paret/selfport.html,painting,portrait,Spanish,1751-1800,1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Self-Portrait in the Studio"" PARET Y ALCAZÁR, Luis Museo del Prado, Madrid",293,ok,NA,2025-08-28T09:08:11Z
pasch-queen,Post_Renaissance,-17.1314380744116,24.1215231750077,14.0947617602183,23.1474949232853,0.925,7,-0.22474417090416,0.0837725102901459,0.00601914059370756,0,0.0209599994122982,0.00180124351754785,0,0.306305706501007,0.719561100006104,0.023399306461215,"PASCH, Lorentz the Younger","(b. 1733, Stockholm, d. 1805, Stockholm)",Portrait of Queen Sophie-Magdalene,1773-75,"Oil on canvas, 243 x 179 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/p/pasch/queen.html,painting,portrait,Swedish,1751-1800,1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pasquett-balbi_gm,Post_Renaissance,22.4599455691283,26.5279459145571,-15.9282267046369,26.470650135044,0.975,7,-0.131718695163727,0.11041184514761,0.48667448759079,0.482315957546234,0,0.00026168668409809503,0,0.0169057324528694,0.0145178250968456,0.00673559075221419,"PASQUETTI, Fortunato",(c. 1700-1773),Portrait of the Nobleman Gerolamo Maria Balbi,1751-53,Oil on canvas,"Museo del Settecento Veneziano, Ca' Rezzonico, Venice",https://www.wga.hu/html/p/pasquett/balbi_gm.html,painting,portrait,Italian,1701-1750,1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paudiss-fur_hat,Post_Renaissance,-19.3659734754218,11.0580854460249,8.13600069085769,15.4698604685322,0.975,0,-0.244192659854889,0.181658923625946,0.00538566522300243,0.00520934723317623,0.00315581960603595,5.13193430379033e-4,9.0721259766724e-5,0.00156901322770864,0.0108738830313087,0.00360868708230555,"PAUDISS, Christoph","(b. ca. 1625, Lower Saxony, d. 1666, Freising)",Portrait of a Young Man in a Fur Hat,c. 1659,"Oil on panel, 74 x 53 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/p/paudiss/fur_hat.html,painting,portrait,German,1651-1700,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Young Man in a Fur Hat"" PAUDISS, Christoph The Hermitage, St. Petersburg",6,ok,NA,2025-08-28T09:08:12Z
paudiss-tronie,Post_Renaissance,10.3132403123548,18.2200578851602,-4.64095814055967,19.0794945778564,0.975,7,-0.117597505450249,0.123378776013851,0.00559006864205003,0.10295245051384,0,0,0,0,0,0,"PAUDISS, Christoph","(b. ca. 1625, Lower Saxony, d. 1666, Freising)",Tronie of a Young Man,1661,"Oil on panel, 97 x 80 cm",Private collection,https://www.wga.hu/html/p/paudiss/tronie.html,painting,portrait,German,1651-1700,1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Tronie of a Young Man"" PAUDISS, Christoph Private collection",19,ok,NA,2025-08-28T09:08:13Z
pecheux-portrait,Post_Renaissance,14.6677195553491,21.7151004354582,-9.96946563527632,21.0848468608143,0.975,7,-0.138145998120308,-0.0245609357953072,0,0,0.00404054205864668,0,0,0.00639502191916108,0.011709725484252,0,"PÉCHEUX, Laurent","(b. 1729, Lyon, d. 1821, Torino)","Portrait of Maria Luisa of Parma, Later Queen of Spain",1765,"Oil on canvas, 231 x 165 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/p/pecheux/portrait.html,painting,portrait,French,1751-1800,1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
perronne-cazotte,Post_Renaissance,33.5180310151532,13.1780292880089,-31.340791393656,22.7464244666937,0.975,0,-0.108527109026909,0.161778807640076,0,0,1.06244093331043e-4,0,0,0,0.00174837745726109,0.021834610030055,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of Jacques Cazotte,1760-64,"Oil on canvas, 92 x 73 cm","National Gallery, London",https://www.wga.hu/html/p/perronne/cazotte.html,painting,portrait,French,1701-1750,1760,Jacques Cazotte,6,"en,it,de,fr,nl,es",22,"azb,bg,ckb,cs,de,el,en,eo,es,fa,fr,gl,it,ja,mzn,nb,nl,pt,ro,ru,sv,uk",2025-08-28T18:35:52Z,TRUE,Jacques Cazotte,TRUE,Jacques Cazotte,TRUE,Jacques Cazotte,TRUE,Jacques Cazotte,TRUE,Jacques Cazotte,TRUE,Jacques Cazotte,"""Portrait of Jacques Cazotte"" PERRONNEAU, Jean-Baptiste National Gallery, London",23,ok,NA,2025-08-28T09:08:14Z
perronne-coudray,Post_Renaissance,27.845748843358,14.0374659807052,-14.9541984529145,23.6058611593899,0.975,0,-0.208955883979797,0.131408870220184,0,0,0.00348691432736814,2.46514373429818e-5,0,0.0118667557835579,0.0169513449072838,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of Charles le Normant du Coudray,1769,"Oil on canvas, 62 x 48 cm","Musée Cognacq-Jay, Paris",https://www.wga.hu/html/p/perronne/coudray.html,painting,portrait,French,1701-1750,1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Charles le Normant du Coudray"" PERRONNEAU, Jean-Baptiste Musée Cognacq-Jay, Paris",1,ok,NA,2025-08-28T09:08:15Z
perronne-girl_kit,Post_Renaissance,6.53171886449138,16.4438887202546,-1.83346494441863,19.7097481525003,0.975,0,-0.126302301883698,0.0354888327419758,0,0,0,0,0,0,1.005232843454e-4,0.00129815051332116,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",A Girl with a Kitten,1745,Pastel,"National Gallery, London",https://www.wga.hu/html/p/perronne/girl_kit.html,painting,portrait,French,1701-1750,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""A Girl with a Kitten"" PERRONNEAU, Jean-Baptiste National Gallery, London",113,ok,NA,2025-08-28T09:08:16Z
perronne-huquier,Post_Renaissance,-15.5271562480453,5.61498639228207,20.0535228295788,15.98552248415,0.975,7,-0.0360422097146511,-0.125122904777527,0.4999058842659,0.441085517406464,0,0,0,0,5.54116122657433e-5,0.0117660174146295,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of Gabriel Huquier,1747,"Pastel on blue paper, 63 x 54 cm","Musée du Louvre, Paris",https://www.wga.hu/html/p/perronne/huquier.html,painting,portrait,French,1701-1750,1747,Gabriel Huquier,3,"en,de,fr",4,"de,en,fr,ru",2025-08-28T18:36:19Z,TRUE,Gabriel Huquier,FALSE,,TRUE,Gabriel Huquier,TRUE,Gabriel Huquier,FALSE,,FALSE,,"""Portrait of Gabriel Huquier"" PERRONNEAU, Jean-Baptiste Musée du Louvre, Paris",6,ok,NA,2025-08-28T09:08:17Z
perronne-huquier2,Post_Renaissance,38.5027638327913,15.98552248415,-33.9191014717447,19.0221987983433,0.875,7,-0.146882638335228,0.150237753987312,0.0524782091379166,0.0588446706533432,0,0.00330389128066599,0,0.0375596135854721,0.530266404151917,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Madmoiselle Huquier,1747,"Pastel on vellum, 47 x 38 cm","Musée du Louvre, Paris",https://www.wga.hu/html/p/perronne/huquier2.html,painting,portrait,French,1701-1750,1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Madmoiselle Huquier"" PERRONNEAU, Jean-Baptiste Musée du Louvre, Paris",4,ok,NA,2025-08-28T09:08:18Z
perronne-jb_oudry,Post_Renaissance,34.3201719283363,16.8449591768462,-24.1215231750077,19.9962270500657,0.875,3,-0.198566228151321,0.0431385561823845,0.0509874522686005,0.108292177319527,0.00678557343780994,0,0,0.00800636317580938,0.0922098308801651,0.011893012560904,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of Jean-Baptiste Oudry,1753,"Oil on canvas, 105 x 131 cm","Musée du Louvre, Paris",https://www.wga.hu/html/p/perronne/jb_oudry.html,painting,portrait,French,1701-1750,1753,Jean,6,"en,it,de,fr,nl,es",12,"bg,bm,en,et,fr,gd,he,hu,it,kw,pl,uk",2025-08-28T18:36:36Z,TRUE,Jean,TRUE,Jean,TRUE,Jean,TRUE,Jean,TRUE,Jean,TRUE,Pantalón vaquero,"""Portrait of Jean-Baptiste Oudry"" PERRONNEAU, Jean-Baptiste Musée du Louvre, Paris",135,ok,NA,2025-08-28T09:08:19Z
perronne-jousse,Post_Renaissance,-9.91216985576324,12.4331841543389,8.25059224988385,18.8503114598041,0.975,7,-0.141936063766479,-0.0884540900588036,6.47092994768173e-4,0.0119081782177091,0,0,0,0,0,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of the Lawyer Daniel Jousse,1765-67,"Oil on canvas, 80 x 64 cm","Musée des Beaux-Arts, Orléans",https://www.wga.hu/html/p/perronne/jousse.html,painting,portrait,French,1701-1750,1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of the Lawyer Daniel Jousse"" PERRONNEAU, Jean-Baptiste Musée des Beaux-Arts, Orléans",1,ok,NA,2025-08-28T09:08:20Z
perronne-laurent,Post_Renaissance,20.0535228295788,9.16732472209317,-7.39115555718762,16.7876633973331,0.975,7,-0.184065282344818,-0.0199525915086269,0,0.0349048636853695,0,0,0,0,0,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)","Laurent Cars, engraver",-,Pastel on blue-gray paper,"Musée du Louvre, Paris",https://www.wga.hu/html/p/perronne/laurent.html,painting,portrait,French,1701-1750,NA,Laurent Cars,4,"en,it,fr,es",7,"arz,en,es,fr,it,ru,sv",2025-08-28T18:37:02Z,TRUE,Laurent Cars,TRUE,Laurent Cars,FALSE,,TRUE,Laurent Cars,FALSE,,TRUE,Laurent Cars,"""Laurent Cars, engraver"" PERRONNEAU, Jean-Baptiste Musée du Louvre, Paris",1,ok,NA,2025-08-28T09:08:21Z
perronne-port_boy,Post_Renaissance,-3.78152144786343,20.9702553017881,3.15126787321953,26.9863121506618,0.975,0,-0.141971260309219,0.0555163882672787,0.00359148625284433,0.00854274444282055,0,0,0,0,0.00872632209211588,0.00221726833842695,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of a Boy with a Book,1740s,"Oil on canvas, 63 x 52 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/p/perronne/port_boy.html,painting,portrait,French,1701-1750,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Boy with a Book"" PERRONNEAU, Jean-Baptiste The Hermitage, St. Petersburg",92,ok,NA,2025-08-28T09:08:22Z
perronne-port_man,Post_Renaissance,-25.6112134423478,7.73493023426611,19.1367903573695,16.73036761782,0.975,6,-0.125930190086365,-0.0386276394128799,0,6.40797195956111e-4,0,0,0,0,0,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of a Man,1766,Oil on canvas,"National Gallery of Ireland, Dublin",https://www.wga.hu/html/p/perronne/port_man.html,painting,portrait,French,1701-1750,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Man"" PERRONNEAU, Jean-Baptiste National Gallery of Ireland, Dublin",104,ok,NA,2025-08-28T09:08:23Z
perronne-portlady,Post_Renaissance,-25.8403965604001,10.1413529738156,16.3865929407415,19.3086776959087,0.975,7,-0.126628294587135,0.0407691039144993,0,0,1.72492713318206e-4,0,0,0,0,0,"PERRONNEAU, Jean-Baptiste","(b. 1715, Paris, d. 1783, Amsterdam)",Portrait of a Lady,1766,"Oil on canvas, 82 x 65 cm",Private collection,https://www.wga.hu/html/p/perronne/portlady.html,painting,portrait,French,1701-1750,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of a Lady"" PERRONNEAU, Jean-Baptiste Private collection",436,ok,NA,2025-08-28T09:08:24Z
